uid,bank_account
Rwanda_uniqueid_7745,No
Kenya_uniqueid_5816,Yes
Rwanda_uniqueid_287,Yes
Kenya_uniqueid_5184,No
Kenya_uniqueid_3567,Yes
Kenya_uniqueid_1123,Yes
Rwanda_uniqueid_7808,No
Rwanda_uniqueid_5898,No
Rwanda_uniqueid_3222,No
Tanzania_uniqueid_4496,No
Rwanda_uniqueid_1981,No
Tanzania_uniqueid_2176,No
Tanzania_uniqueid_2936,No
Rwanda_uniqueid_4596,No
Rwanda_uniqueid_7541,No
Rwanda_uniqueid_8555,No
Rwanda_uniqueid_3995,No
Kenya_uniqueid_1922,Yes
Rwanda_uniqueid_1320,No
Uganda_uniqueid_493,No
Tanzania_uniqueid_261,No
Tanzania_uniqueid_5959,Yes
Tanzania_uniqueid_6426,No
Rwanda_uniqueid_2820,No
Tanzania_uniqueid_3948,Yes
Rwanda_uniqueid_3442,No
Kenya_uniqueid_5901,No
Uganda_uniqueid_103,No
Rwanda_uniqueid_4037,No
Rwanda_uniqueid_3834,No
Tanzania_uniqueid_4973,No
Rwanda_uniqueid_4837,Yes
Tanzania_uniqueid_1554,No
Kenya_uniqueid_5457,Yes
Rwanda_uniqueid_2690,Yes
Tanzania_uniqueid_5684,Yes
Rwanda_uniqueid_7528,No
Tanzania_uniqueid_4828,Yes
Uganda_uniqueid_2002,No
Rwanda_uniqueid_8305,Yes
Tanzania_uniqueid_6071,No
Kenya_uniqueid_4597,No
Kenya_uniqueid_5626,No
Rwanda_uniqueid_2751,Yes
Tanzania_uniqueid_3850,Yes
Rwanda_uniqueid_8013,Yes
Rwanda_uniqueid_495,No
Rwanda_uniqueid_2971,No
Tanzania_uniqueid_2009,No
Tanzania_uniqueid_2101,No
Rwanda_uniqueid_1026,No
Tanzania_uniqueid_1864,No
Kenya_uniqueid_867,No
Rwanda_uniqueid_7338,No
Rwanda_uniqueid_6156,Yes
Kenya_uniqueid_3074,No
Tanzania_uniqueid_3300,Yes
Rwanda_uniqueid_1712,No
Rwanda_uniqueid_1639,No
Tanzania_uniqueid_5509,No
Rwanda_uniqueid_3183,Yes
Tanzania_uniqueid_2589,No
Rwanda_uniqueid_5529,No
Uganda_uniqueid_1302,No
Tanzania_uniqueid_133,Yes
Rwanda_uniqueid_7542,No
Rwanda_uniqueid_53,No
Tanzania_uniqueid_693,No
Rwanda_uniqueid_3690,No
Tanzania_uniqueid_4077,No
Rwanda_uniqueid_1963,Yes
Rwanda_uniqueid_7062,No
Tanzania_uniqueid_2179,No
Rwanda_uniqueid_1027,No
Tanzania_uniqueid_5169,Yes
Tanzania_uniqueid_1476,No
Kenya_uniqueid_4646,No
Tanzania_uniqueid_4271,No
Tanzania_uniqueid_3504,Yes
Tanzania_uniqueid_804,No
Rwanda_uniqueid_3125,No
Kenya_uniqueid_5618,No
Rwanda_uniqueid_470,No
Tanzania_uniqueid_2137,Yes
Rwanda_uniqueid_6469,No
Tanzania_uniqueid_1176,No
Rwanda_uniqueid_3952,No
Tanzania_uniqueid_2591,No
Kenya_uniqueid_342,No
Rwanda_uniqueid_2284,No
Rwanda_uniqueid_3042,No
Tanzania_uniqueid_593,Yes
Kenya_uniqueid_2509,Yes
Tanzania_uniqueid_4953,No
Tanzania_uniqueid_6379,No
Rwanda_uniqueid_3467,Yes
Rwanda_uniqueid_1308,No
Kenya_uniqueid_4511,No
Kenya_uniqueid_4973,Yes
Tanzania_uniqueid_3254,No
Tanzania_uniqueid_5145,No
Kenya_uniqueid_1711,No
Tanzania_uniqueid_1974,No
Rwanda_uniqueid_3822,Yes
Kenya_uniqueid_4979,Yes
Rwanda_uniqueid_4244,Yes
Tanzania_uniqueid_3846,Yes
Uganda_uniqueid_1150,No
Rwanda_uniqueid_2047,No
Uganda_uniqueid_692,No
Rwanda_uniqueid_321,No
Tanzania_uniqueid_2428,No
Rwanda_uniqueid_4959,Yes
Rwanda_uniqueid_451,No
Rwanda_uniqueid_6985,No
Kenya_uniqueid_1115,No
Tanzania_uniqueid_735,No
Rwanda_uniqueid_3620,No
Rwanda_uniqueid_2732,Yes
Rwanda_uniqueid_1615,No
Kenya_uniqueid_5733,No
Tanzania_uniqueid_376,No
Rwanda_uniqueid_1588,No
Rwanda_uniqueid_7083,No
Kenya_uniqueid_4974,No
Kenya_uniqueid_3211,No
Kenya_uniqueid_2502,Yes
Kenya_uniqueid_2409,No
Kenya_uniqueid_3704,Yes
Tanzania_uniqueid_3760,Yes
Kenya_uniqueid_3980,No
Tanzania_uniqueid_2926,No
Uganda_uniqueid_1213,No
Rwanda_uniqueid_361,No
Rwanda_uniqueid_2411,Yes
Rwanda_uniqueid_1803,No
Rwanda_uniqueid_8206,Yes
Rwanda_uniqueid_1633,No
Rwanda_uniqueid_6005,No
Tanzania_uniqueid_1674,No
Kenya_uniqueid_4204,No
Kenya_uniqueid_2749,No
Kenya_uniqueid_1202,Yes
Kenya_uniqueid_3395,Yes
Tanzania_uniqueid_1981,No
Rwanda_uniqueid_5982,No
Rwanda_uniqueid_3637,No
Kenya_uniqueid_2580,Yes
Tanzania_uniqueid_4941,No
Rwanda_uniqueid_351,No
Kenya_uniqueid_1766,Yes
Uganda_uniqueid_1806,No
Kenya_uniqueid_2506,No
Rwanda_uniqueid_5155,No
Tanzania_uniqueid_6259,No
Tanzania_uniqueid_53,No
Rwanda_uniqueid_8454,No
Tanzania_uniqueid_3716,Yes
Tanzania_uniqueid_1714,No
Kenya_uniqueid_3708,Yes
Rwanda_uniqueid_8230,No
Kenya_uniqueid_3530,No
Rwanda_uniqueid_7127,No
Uganda_uniqueid_419,No
Tanzania_uniqueid_4127,No
Kenya_uniqueid_4795,Yes
Kenya_uniqueid_313,No
Tanzania_uniqueid_4536,No
Rwanda_uniqueid_2078,No
Kenya_uniqueid_2267,Yes
Rwanda_uniqueid_8004,No
Rwanda_uniqueid_5298,No
Tanzania_uniqueid_3952,No
Kenya_uniqueid_6025,No
Kenya_uniqueid_5712,No
Uganda_uniqueid_1191,No
Rwanda_uniqueid_1443,No
Rwanda_uniqueid_5353,No
Rwanda_uniqueid_7873,No
Tanzania_uniqueid_1648,No
Kenya_uniqueid_3740,Yes
Kenya_uniqueid_279,Yes
Uganda_uniqueid_1963,No
Rwanda_uniqueid_1598,No
Uganda_uniqueid_1469,No
Tanzania_uniqueid_1389,No
Rwanda_uniqueid_8727,Yes
Rwanda_uniqueid_3581,No
Rwanda_uniqueid_1145,No
Tanzania_uniqueid_4405,No
Tanzania_uniqueid_1134,Yes
Tanzania_uniqueid_6211,No
Uganda_uniqueid_237,No
Tanzania_uniqueid_2322,No
Rwanda_uniqueid_1869,No
Rwanda_uniqueid_7026,No
Rwanda_uniqueid_7211,No
Rwanda_uniqueid_3080,Yes
Rwanda_uniqueid_139,No
Tanzania_uniqueid_5939,No
Kenya_uniqueid_218,Yes
Tanzania_uniqueid_2408,No
Tanzania_uniqueid_5164,No
Rwanda_uniqueid_4976,No
Kenya_uniqueid_4203,No
Kenya_uniqueid_6012,Yes
Rwanda_uniqueid_1975,No
Kenya_uniqueid_5785,No
Uganda_uniqueid_280,No
Rwanda_uniqueid_6236,Yes
Kenya_uniqueid_1430,Yes
Rwanda_uniqueid_4361,No
Tanzania_uniqueid_3820,No
Tanzania_uniqueid_3224,No
Tanzania_uniqueid_4746,No
Tanzania_uniqueid_3737,Yes
Rwanda_uniqueid_7845,No
Tanzania_uniqueid_1108,No
Kenya_uniqueid_3663,No
Rwanda_uniqueid_1849,No
Kenya_uniqueid_2335,Yes
Rwanda_uniqueid_2831,Yes
Rwanda_uniqueid_1174,Yes
Kenya_uniqueid_2715,No
Rwanda_uniqueid_98,No
Kenya_uniqueid_4310,No
Rwanda_uniqueid_223,No
Tanzania_uniqueid_2516,Yes
Kenya_uniqueid_4903,Yes
Tanzania_uniqueid_5849,No
Kenya_uniqueid_120,No
Kenya_uniqueid_5928,Yes
Kenya_uniqueid_4025,No
Rwanda_uniqueid_4667,No
Tanzania_uniqueid_3340,Yes
Tanzania_uniqueid_2295,No
Rwanda_uniqueid_2156,No
Rwanda_uniqueid_3501,No
Rwanda_uniqueid_2343,No
Rwanda_uniqueid_6307,Yes
Tanzania_uniqueid_4615,No
Rwanda_uniqueid_4452,No
Tanzania_uniqueid_1771,No
Kenya_uniqueid_3490,No
Kenya_uniqueid_2716,No
Rwanda_uniqueid_545,Yes
Tanzania_uniqueid_689,Yes
Rwanda_uniqueid_662,No
Rwanda_uniqueid_6644,No
Rwanda_uniqueid_5766,No
Rwanda_uniqueid_736,No
Uganda_uniqueid_595,No
Tanzania_uniqueid_5233,No
Tanzania_uniqueid_6280,No
Kenya_uniqueid_2642,Yes
Rwanda_uniqueid_8563,No
Tanzania_uniqueid_6006,No
Tanzania_uniqueid_3831,Yes
Rwanda_uniqueid_3071,Yes
Rwanda_uniqueid_437,Yes
Tanzania_uniqueid_466,Yes
Tanzania_uniqueid_5542,No
Tanzania_uniqueid_3144,No
Rwanda_uniqueid_6657,Yes
Tanzania_uniqueid_881,No
Tanzania_uniqueid_2885,No
Rwanda_uniqueid_645,No
Kenya_uniqueid_548,No
Rwanda_uniqueid_4989,No
Rwanda_uniqueid_3440,No
Kenya_uniqueid_1434,No
Rwanda_uniqueid_7512,No
Tanzania_uniqueid_1666,No
Rwanda_uniqueid_3503,Yes
Tanzania_uniqueid_3705,Yes
Uganda_uniqueid_69,No
Tanzania_uniqueid_313,No
Tanzania_uniqueid_2444,No
Tanzania_uniqueid_5334,No
Tanzania_uniqueid_3332,No
Rwanda_uniqueid_5184,Yes
Rwanda_uniqueid_7570,No
Rwanda_uniqueid_8000,Yes
Rwanda_uniqueid_5135,No
Kenya_uniqueid_2791,Yes
Kenya_uniqueid_1941,Yes
Tanzania_uniqueid_6262,No
Tanzania_uniqueid_4440,Yes
Rwanda_uniqueid_8035,No
Kenya_uniqueid_1289,Yes
Kenya_uniqueid_5801,Yes
Tanzania_uniqueid_937,No
Kenya_uniqueid_5353,No
Tanzania_uniqueid_3025,No
Rwanda_uniqueid_4882,No
Kenya_uniqueid_5976,No
Kenya_uniqueid_4140,No
Kenya_uniqueid_2646,No
Kenya_uniqueid_684,No
Kenya_uniqueid_4768,Yes
Tanzania_uniqueid_2446,No
Kenya_uniqueid_2169,Yes
Tanzania_uniqueid_1598,Yes
Uganda_uniqueid_1608,Yes
Uganda_uniqueid_1956,No
Rwanda_uniqueid_1881,No
Tanzania_uniqueid_6570,No
Rwanda_uniqueid_2855,Yes
Rwanda_uniqueid_8630,No
Kenya_uniqueid_564,No
Kenya_uniqueid_4157,Yes
Tanzania_uniqueid_415,No
Tanzania_uniqueid_5081,No
Rwanda_uniqueid_1034,Yes
Rwanda_uniqueid_6791,Yes
Tanzania_uniqueid_2844,No
Uganda_uniqueid_1692,No
Rwanda_uniqueid_4775,No
Uganda_uniqueid_453,No
Uganda_uniqueid_1664,No
Rwanda_uniqueid_4591,No
Rwanda_uniqueid_3764,No
Rwanda_uniqueid_2328,No
Rwanda_uniqueid_6517,No
Rwanda_uniqueid_7349,No
Rwanda_uniqueid_3131,No
Rwanda_uniqueid_6297,No
Kenya_uniqueid_3231,Yes
Kenya_uniqueid_4741,No
Rwanda_uniqueid_2537,Yes
Tanzania_uniqueid_4501,No
Rwanda_uniqueid_7530,Yes
Uganda_uniqueid_623,No
Tanzania_uniqueid_6011,No
Rwanda_uniqueid_2340,No
Rwanda_uniqueid_482,Yes
Tanzania_uniqueid_2744,No
Kenya_uniqueid_5385,Yes
Rwanda_uniqueid_4527,No
Kenya_uniqueid_719,No
Uganda_uniqueid_1632,No
Rwanda_uniqueid_3558,Yes
Kenya_uniqueid_2711,No
Rwanda_uniqueid_7671,Yes
Tanzania_uniqueid_2764,No
Tanzania_uniqueid_3189,No
Kenya_uniqueid_2174,Yes
Rwanda_uniqueid_3468,No
Kenya_uniqueid_4161,No
Rwanda_uniqueid_803,No
Tanzania_uniqueid_5851,No
Kenya_uniqueid_3430,Yes
Rwanda_uniqueid_3492,No
Kenya_uniqueid_4373,No
Tanzania_uniqueid_244,No
Kenya_uniqueid_3028,No
Kenya_uniqueid_4086,Yes
Tanzania_uniqueid_4904,No
Tanzania_uniqueid_3069,No
Rwanda_uniqueid_3985,No
Tanzania_uniqueid_6350,No
Tanzania_uniqueid_2549,Yes
Kenya_uniqueid_36,No
Tanzania_uniqueid_5244,No
Rwanda_uniqueid_3085,No
Uganda_uniqueid_1929,No
Rwanda_uniqueid_6739,No
Kenya_uniqueid_4490,No
Kenya_uniqueid_5534,No
Rwanda_uniqueid_8414,No
Tanzania_uniqueid_3270,Yes
Uganda_uniqueid_741,No
Uganda_uniqueid_1231,No
Kenya_uniqueid_4915,No
Rwanda_uniqueid_5197,No
Rwanda_uniqueid_1952,Yes
Rwanda_uniqueid_3688,No
Kenya_uniqueid_743,Yes
Rwanda_uniqueid_6349,No
Rwanda_uniqueid_1744,No
Rwanda_uniqueid_5400,No
Kenya_uniqueid_35,No
Tanzania_uniqueid_5467,No
Kenya_uniqueid_4570,Yes
Kenya_uniqueid_4377,Yes
Uganda_uniqueid_1434,No
Rwanda_uniqueid_4794,No
Rwanda_uniqueid_1541,No
Rwanda_uniqueid_5666,No
Rwanda_uniqueid_285,No
Rwanda_uniqueid_2693,Yes
Tanzania_uniqueid_5933,No
Tanzania_uniqueid_5037,No
Rwanda_uniqueid_8117,No
Tanzania_uniqueid_2790,No
Rwanda_uniqueid_7704,No
Tanzania_uniqueid_4795,No
Uganda_uniqueid_1368,No
Rwanda_uniqueid_6350,No
Kenya_uniqueid_4443,Yes
Tanzania_uniqueid_2062,No
Tanzania_uniqueid_200,No
Tanzania_uniqueid_6446,Yes
Tanzania_uniqueid_1408,Yes
Rwanda_uniqueid_279,No
Rwanda_uniqueid_7087,No
Kenya_uniqueid_1748,Yes
Kenya_uniqueid_5533,Yes
Rwanda_uniqueid_1678,No
Kenya_uniqueid_5020,Yes
Tanzania_uniqueid_1268,No
Kenya_uniqueid_104,No
Rwanda_uniqueid_7437,Yes
Tanzania_uniqueid_1528,No
Tanzania_uniqueid_4076,No
Rwanda_uniqueid_8106,No
Rwanda_uniqueid_1767,No
Rwanda_uniqueid_8213,No
Kenya_uniqueid_2618,No
Tanzania_uniqueid_6057,Yes
Kenya_uniqueid_5437,Yes
Tanzania_uniqueid_787,No
Tanzania_uniqueid_5175,No
Rwanda_uniqueid_5997,No
Tanzania_uniqueid_6069,Yes
Kenya_uniqueid_4592,No
Rwanda_uniqueid_3989,No
Rwanda_uniqueid_1715,No
Rwanda_uniqueid_8441,Yes
Rwanda_uniqueid_2953,No
Kenya_uniqueid_1216,No
Tanzania_uniqueid_6176,No
Tanzania_uniqueid_6622,Yes
Rwanda_uniqueid_1850,No
Rwanda_uniqueid_7628,No
Rwanda_uniqueid_7201,Yes
Rwanda_uniqueid_2285,Yes
Rwanda_uniqueid_2515,No
Rwanda_uniqueid_3945,No
Rwanda_uniqueid_8188,Yes
Rwanda_uniqueid_1891,No
Tanzania_uniqueid_5921,No
Tanzania_uniqueid_4200,Yes
Rwanda_uniqueid_8578,Yes
Kenya_uniqueid_857,No
Rwanda_uniqueid_1289,No
Tanzania_uniqueid_6347,No
Rwanda_uniqueid_6237,No
Tanzania_uniqueid_6423,No
Kenya_uniqueid_4631,Yes
Kenya_uniqueid_2560,Yes
Rwanda_uniqueid_3135,No
Tanzania_uniqueid_6527,No
Kenya_uniqueid_45,Yes
Rwanda_uniqueid_8752,Yes
Kenya_uniqueid_1457,Yes
Tanzania_uniqueid_1777,No
Rwanda_uniqueid_1759,No
Kenya_uniqueid_3427,Yes
Rwanda_uniqueid_3499,No
Rwanda_uniqueid_4688,No
Rwanda_uniqueid_2729,No
Kenya_uniqueid_586,Yes
Kenya_uniqueid_4517,Yes
Tanzania_uniqueid_4085,No
Rwanda_uniqueid_2175,No
Rwanda_uniqueid_1180,Yes
Kenya_uniqueid_292,No
Kenya_uniqueid_4476,No
Rwanda_uniqueid_2107,No
Rwanda_uniqueid_2287,No
Rwanda_uniqueid_2252,No
Tanzania_uniqueid_3503,No
Kenya_uniqueid_4668,No
Rwanda_uniqueid_4301,Yes
Rwanda_uniqueid_2851,No
Tanzania_uniqueid_5061,No
Uganda_uniqueid_1092,Yes
Rwanda_uniqueid_8443,No
Rwanda_uniqueid_6792,No
Rwanda_uniqueid_7668,Yes
Tanzania_uniqueid_5568,No
Kenya_uniqueid_5181,Yes
Rwanda_uniqueid_7195,Yes
Rwanda_uniqueid_7617,No
Kenya_uniqueid_2555,Yes
Kenya_uniqueid_3920,Yes
Rwanda_uniqueid_6694,No
Rwanda_uniqueid_2659,No
Tanzania_uniqueid_6285,No
Uganda_uniqueid_1072,No
Tanzania_uniqueid_923,No
Tanzania_uniqueid_1895,No
Tanzania_uniqueid_2169,Yes
Rwanda_uniqueid_714,No
Rwanda_uniqueid_5391,No
Tanzania_uniqueid_5964,No
Kenya_uniqueid_4392,Yes
Rwanda_uniqueid_1662,No
Tanzania_uniqueid_5983,No
Tanzania_uniqueid_6392,No
Kenya_uniqueid_2120,Yes
Rwanda_uniqueid_3666,No
Tanzania_uniqueid_169,No
Tanzania_uniqueid_2006,No
Kenya_uniqueid_1823,Yes
Rwanda_uniqueid_2020,No
Kenya_uniqueid_3262,Yes
Tanzania_uniqueid_3974,Yes
Rwanda_uniqueid_340,No
Kenya_uniqueid_3875,No
Rwanda_uniqueid_2598,No
Rwanda_uniqueid_3475,No
Tanzania_uniqueid_3747,No
Tanzania_uniqueid_3062,No
Rwanda_uniqueid_5727,Yes
Uganda_uniqueid_1227,No
Tanzania_uniqueid_865,Yes
Kenya_uniqueid_3269,Yes
Rwanda_uniqueid_4067,No
Kenya_uniqueid_4844,Yes
Tanzania_uniqueid_1754,No
Uganda_uniqueid_312,No
Kenya_uniqueid_4864,No
Tanzania_uniqueid_6263,No
Uganda_uniqueid_769,No
Rwanda_uniqueid_8126,No
Kenya_uniqueid_2266,Yes
Rwanda_uniqueid_4176,No
Kenya_uniqueid_937,No
Rwanda_uniqueid_2483,Yes
Kenya_uniqueid_906,No
Rwanda_uniqueid_7551,No
Rwanda_uniqueid_1430,No
Tanzania_uniqueid_491,No
Uganda_uniqueid_1110,No
Kenya_uniqueid_201,No
Rwanda_uniqueid_468,No
Rwanda_uniqueid_1536,No
Rwanda_uniqueid_1210,Yes
Kenya_uniqueid_1963,Yes
Tanzania_uniqueid_4839,No
Kenya_uniqueid_3785,No
Kenya_uniqueid_3799,Yes
Tanzania_uniqueid_4576,No
Rwanda_uniqueid_2407,No
Tanzania_uniqueid_5228,Yes
Rwanda_uniqueid_2098,No
Rwanda_uniqueid_5864,No
Uganda_uniqueid_37,No
Tanzania_uniqueid_174,No
Tanzania_uniqueid_172,Yes
Kenya_uniqueid_384,Yes
Rwanda_uniqueid_6632,Yes
Rwanda_uniqueid_7475,No
Rwanda_uniqueid_1517,No
Rwanda_uniqueid_3693,No
Rwanda_uniqueid_4164,Yes
Kenya_uniqueid_3419,Yes
Kenya_uniqueid_3770,Yes
Rwanda_uniqueid_650,No
Rwanda_uniqueid_3768,No
Tanzania_uniqueid_3459,No
Tanzania_uniqueid_711,No
Rwanda_uniqueid_7780,No
Tanzania_uniqueid_4218,No
Tanzania_uniqueid_296,No
Kenya_uniqueid_5573,Yes
Rwanda_uniqueid_3018,No
Rwanda_uniqueid_5755,No
Rwanda_uniqueid_5607,No
Rwanda_uniqueid_2668,No
Rwanda_uniqueid_8308,No
Uganda_uniqueid_55,No
Uganda_uniqueid_1605,No
Rwanda_uniqueid_6080,No
Kenya_uniqueid_2309,No
Rwanda_uniqueid_8580,No
Uganda_uniqueid_362,No
Rwanda_uniqueid_6716,No
Kenya_uniqueid_2044,Yes
Rwanda_uniqueid_7245,No
Tanzania_uniqueid_1322,No
Tanzania_uniqueid_6264,No
Rwanda_uniqueid_8314,No
Tanzania_uniqueid_4673,Yes
Kenya_uniqueid_1874,No
Kenya_uniqueid_3126,No
Rwanda_uniqueid_730,No
Rwanda_uniqueid_6886,Yes
Tanzania_uniqueid_1916,No
Rwanda_uniqueid_8462,No
Rwanda_uniqueid_4763,No
Rwanda_uniqueid_7299,No
Tanzania_uniqueid_1023,No
Tanzania_uniqueid_1564,No
Rwanda_uniqueid_1773,No
Rwanda_uniqueid_4666,No
Kenya_uniqueid_3844,No
Tanzania_uniqueid_1068,No
Tanzania_uniqueid_1286,No
Rwanda_uniqueid_7364,No
Tanzania_uniqueid_4361,No
Kenya_uniqueid_4789,Yes
Tanzania_uniqueid_1038,No
Tanzania_uniqueid_4178,No
Rwanda_uniqueid_3150,No
Rwanda_uniqueid_7537,Yes
Rwanda_uniqueid_6702,No
Kenya_uniqueid_5663,Yes
Tanzania_uniqueid_239,No
Rwanda_uniqueid_6199,Yes
Rwanda_uniqueid_4736,No
Rwanda_uniqueid_7375,No
Tanzania_uniqueid_5734,Yes
Rwanda_uniqueid_7339,No
Uganda_uniqueid_481,No
Tanzania_uniqueid_225,Yes
Tanzania_uniqueid_5716,No
Rwanda_uniqueid_6828,No
Tanzania_uniqueid_4938,No
Tanzania_uniqueid_6422,No
Rwanda_uniqueid_7844,No
Kenya_uniqueid_5909,No
Tanzania_uniqueid_5863,No
Rwanda_uniqueid_7441,No
Tanzania_uniqueid_3091,No
Uganda_uniqueid_872,No
Tanzania_uniqueid_1614,No
Kenya_uniqueid_4411,Yes
Uganda_uniqueid_84,No
Tanzania_uniqueid_343,No
Kenya_uniqueid_3954,Yes
Kenya_uniqueid_1528,Yes
Rwanda_uniqueid_6047,Yes
Rwanda_uniqueid_2647,No
Rwanda_uniqueid_5873,Yes
Rwanda_uniqueid_6163,No
Kenya_uniqueid_475,Yes
Kenya_uniqueid_2215,Yes
Tanzania_uniqueid_952,No
Rwanda_uniqueid_607,No
Uganda_uniqueid_1581,No
Rwanda_uniqueid_1067,No
Tanzania_uniqueid_5925,No
Rwanda_uniqueid_8109,No
Tanzania_uniqueid_4173,No
Kenya_uniqueid_4978,Yes
Uganda_uniqueid_1935,No
Rwanda_uniqueid_3741,No
Rwanda_uniqueid_5661,No
Tanzania_uniqueid_3708,No
Tanzania_uniqueid_5738,No
Rwanda_uniqueid_4698,Yes
Kenya_uniqueid_899,Yes
Rwanda_uniqueid_2543,No
Uganda_uniqueid_1831,No
Tanzania_uniqueid_3667,No
Rwanda_uniqueid_777,No
Rwanda_uniqueid_936,No
Tanzania_uniqueid_4018,No
Rwanda_uniqueid_984,Yes
Rwanda_uniqueid_3354,No
Rwanda_uniqueid_3197,No
Rwanda_uniqueid_2384,Yes
Kenya_uniqueid_1183,Yes
Rwanda_uniqueid_436,No
Rwanda_uniqueid_5630,No
Kenya_uniqueid_5672,No
Tanzania_uniqueid_4836,No
Tanzania_uniqueid_1579,No
Rwanda_uniqueid_4372,Yes
Rwanda_uniqueid_4213,No
Tanzania_uniqueid_3756,No
Tanzania_uniqueid_3986,No
Rwanda_uniqueid_3289,No
Rwanda_uniqueid_4159,No
Rwanda_uniqueid_8051,Yes
Rwanda_uniqueid_3534,Yes
Tanzania_uniqueid_978,No
Rwanda_uniqueid_2973,No
Rwanda_uniqueid_212,No
Tanzania_uniqueid_4965,No
Tanzania_uniqueid_2634,No
Rwanda_uniqueid_2321,No
Tanzania_uniqueid_1378,No
Uganda_uniqueid_776,No
Rwanda_uniqueid_3,No
Rwanda_uniqueid_6096,No
Uganda_uniqueid_1525,Yes
Tanzania_uniqueid_3028,No
Kenya_uniqueid_3512,Yes
Uganda_uniqueid_961,No
Tanzania_uniqueid_5369,No
Kenya_uniqueid_3593,Yes
Kenya_uniqueid_4385,No
Rwanda_uniqueid_605,No
Tanzania_uniqueid_6202,No
Tanzania_uniqueid_4582,No
Rwanda_uniqueid_1918,No
Rwanda_uniqueid_1237,No
Tanzania_uniqueid_958,No
Rwanda_uniqueid_4856,No
Tanzania_uniqueid_5930,No
Kenya_uniqueid_2852,No
Kenya_uniqueid_3223,Yes
Kenya_uniqueid_1458,Yes
Tanzania_uniqueid_6193,No
Rwanda_uniqueid_1467,Yes
Tanzania_uniqueid_6065,No
Tanzania_uniqueid_921,No
Tanzania_uniqueid_5635,No
Rwanda_uniqueid_2228,Yes
Kenya_uniqueid_3071,Yes
Rwanda_uniqueid_5918,No
Rwanda_uniqueid_3645,No
Tanzania_uniqueid_330,No
Tanzania_uniqueid_5366,Yes
Kenya_uniqueid_981,Yes
Rwanda_uniqueid_692,No
Kenya_uniqueid_1384,Yes
Kenya_uniqueid_513,No
Uganda_uniqueid_164,No
Rwanda_uniqueid_596,No
Tanzania_uniqueid_634,No
Tanzania_uniqueid_1978,No
Rwanda_uniqueid_1821,No
Tanzania_uniqueid_5308,No
Rwanda_uniqueid_2425,No
Rwanda_uniqueid_278,No
Tanzania_uniqueid_5475,No
Uganda_uniqueid_1235,No
Rwanda_uniqueid_3808,No
Kenya_uniqueid_1093,Yes
Kenya_uniqueid_3069,No
Kenya_uniqueid_452,Yes
Rwanda_uniqueid_8103,No
Rwanda_uniqueid_3472,No
Rwanda_uniqueid_4145,No
Rwanda_uniqueid_7048,No
Tanzania_uniqueid_2363,No
Rwanda_uniqueid_2662,No
Kenya_uniqueid_370,Yes
Tanzania_uniqueid_217,No
Rwanda_uniqueid_590,No
Rwanda_uniqueid_6692,No
Kenya_uniqueid_4686,Yes
Tanzania_uniqueid_6549,No
Uganda_uniqueid_1519,No
Kenya_uniqueid_2343,Yes
Rwanda_uniqueid_7443,No
Tanzania_uniqueid_60,No
Tanzania_uniqueid_5808,No
Rwanda_uniqueid_7006,No
Kenya_uniqueid_5211,Yes
Uganda_uniqueid_1679,Yes
Kenya_uniqueid_4058,Yes
Kenya_uniqueid_1413,Yes
Tanzania_uniqueid_6462,No
Tanzania_uniqueid_2042,No
Tanzania_uniqueid_2743,Yes
Uganda_uniqueid_413,No
Rwanda_uniqueid_2450,No
Tanzania_uniqueid_1909,No
Kenya_uniqueid_4935,Yes
Tanzania_uniqueid_495,Yes
Kenya_uniqueid_58,Yes
Rwanda_uniqueid_6478,No
Rwanda_uniqueid_768,No
Tanzania_uniqueid_749,No
Kenya_uniqueid_1535,No
Tanzania_uniqueid_6559,No
Uganda_uniqueid_1470,No
Tanzania_uniqueid_6542,No
Uganda_uniqueid_1503,No
Tanzania_uniqueid_6409,No
Kenya_uniqueid_2609,Yes
Rwanda_uniqueid_1005,No
Kenya_uniqueid_5526,No
Rwanda_uniqueid_8029,No
Uganda_uniqueid_253,No
Tanzania_uniqueid_5775,Yes
Rwanda_uniqueid_5260,No
Rwanda_uniqueid_3922,No
Uganda_uniqueid_1580,No
Kenya_uniqueid_2938,Yes
Kenya_uniqueid_2146,No
Kenya_uniqueid_5611,No
Rwanda_uniqueid_4609,No
Kenya_uniqueid_31,Yes
Rwanda_uniqueid_8684,No
Tanzania_uniqueid_553,No
Kenya_uniqueid_3972,No
Rwanda_uniqueid_8200,No
Kenya_uniqueid_2596,No
Kenya_uniqueid_323,No
Kenya_uniqueid_2021,Yes
Kenya_uniqueid_4937,Yes
Rwanda_uniqueid_4369,Yes
Rwanda_uniqueid_6721,No
Tanzania_uniqueid_4837,No
Rwanda_uniqueid_7674,Yes
Kenya_uniqueid_736,No
Rwanda_uniqueid_3105,No
Rwanda_uniqueid_6148,No
Rwanda_uniqueid_7168,No
Rwanda_uniqueid_6121,No
Kenya_uniqueid_4107,No
Tanzania_uniqueid_4813,No
Tanzania_uniqueid_2608,No
Rwanda_uniqueid_1048,No
Rwanda_uniqueid_2862,No
Kenya_uniqueid_1643,Yes
Tanzania_uniqueid_2797,No
Tanzania_uniqueid_651,No
Tanzania_uniqueid_1342,Yes
Kenya_uniqueid_3533,No
Uganda_uniqueid_520,Yes
Kenya_uniqueid_2086,No
